date,portfolio_value,cumulative_return,drawdown
2015-08-24,699300000.0,-0.30069999999999997,0.0
2015-08-25,707113152.5645213,-0.29288684743547866,0.0
2015-08-26,722922221.496243,-0.27707777850375703,0.0
2015-08-27,730095700.7513883,-0.2699042992486117,0.0
2015-08-28,741015837.9614505,-0.25898416203854957,0.0
2015-08-31,739782182.2933682,-0.26021781770663177,-0.0016648168701441923
2015-09-01,732425939.235544,-0.267574060764456,-0.011592058206930433
2015-09-02,732014720.6795164,-0.26798527932048355,-0.012146997163645312
2015-09-03,732608703.0382228,-0.2673912969617772,-0.011345418670612895
2015-09-04,720043691.604051,-0.279956308395949,-0.028301886792452713
2015-09-07,719769545.9000325,-0.2802304540999675,-0.02867184609692952
2015-09-08,717850525.9719045,-0.28214947402809554,-0.031261561228264956
2015-09-09,737497634.7598823,-0.2625023652401177,-0.004747811074115149
2015-09-10,747595334.8578895,-0.25240466514211046,0.0
2015-09-11,743254694.5442665,-0.2567453054557335,-0.005806136169172582
2015-09-14,737680398.5625613,-0.2623196014374387,-0.013262437354846557
2015-09-15,738868363.2799737,-0.26113163672002626,-0.011673389561178471
2015-09-16,754129140.8036587,-0.24587085919634133,0.0
2015-09-17,754311904.6063378,-0.2456880953936622,0.0
2015-09-18,762307820.973538,-0.237692179026462,0.0
2015-09-21,750839392.3554394,-0.2491606076445606,-0.015044353871973115
2015-09-22,756002469.7811171,-0.24399753021888293,-0.008271397746344
2015-09-23,744214204.5083306,-0.25578579549166947,-0.02373531527211703
2015-09-24,743391767.3962756,-0.25660823260372434,-0.024814193239031446
2015-09-25,742523639.3335512,-0.25747636066644886,-0.02595300887077434
2015-09-30,749194518.1313297,-0.25080548186867035,-0.017202109805801946
2015-10-01,756642143.0904932,-0.24335785690950684,-0.007432270438743838
2015-10-02,752301502.7768703,-0.24769849722312975,-0.013126348597458648
2015-10-05,755911087.8797778,-0.2440889121202222,-0.00839127307600096
2015-10-06,760480182.9467494,-0.23951981705325054,-0.002397506593143084
2015-10-07,764866514.2110422,-0.23513348578895787,0.0
2015-10-08,768795935.9686376,-0.2312040640313624,0.0
2015-10-12,772314139.1702057,-0.22768586082979425,0.0
2015-10-13,771446011.1074811,-0.22855398889251888,-0.0011240608176062983
2015-10-14,766739843.1885005,-0.23326015681149948,-0.007217653670945845
2015-10-15,776106488.0757923,-0.2238935119242077,0.0
2015-10-16,774918523.3583796,-0.22508147664162037,-0.0015306723183799997
2015-10-19,774187468.1476641,-0.22581253185233596,-0.0024726245143060765
2015-10-20,779167781.770663,-0.22083221822933696,0.0
2015-10-21,780584201.2414243,-0.21941579875857564,0.0
2015-10-22,773182267.2329303,-0.22681773276706974,-0.009482556778272144
2015-10-23,778025508.0039202,-0.22197449199607977,-0.003277920861624928
2015-10-26,779487618.4253511,-0.2205123815746488,-0.0014048232264106675
2015-10-27,780127291.7347273,-0.21987270826527272,-0.0005853430110043245
2015-10-28,779898836.9813786,-0.22010116301862148,-0.0008780145165067088
2015-10-29,777614289.4478928,-0.2223857105521072,-0.0038047295715288865
2015-10-30,778025508.0039202,-0.22197449199607977,-0.003277920861624928
2015-11-02,777385834.6945442,-0.22261416530545586,-0.00409740107703116
2015-11-03,782229075.4655341,-0.2177709245344659,0.0
2015-11-04,783005821.6269193,-0.21699417837308077,0.0
2015-11-05,783234276.3802679,-0.21676572361973212,0.0
2015-11-06,779670382.22803,-0.22032961777197002,-0.004550227511375682
2015-11-09,774004704.3449852,-0.22599529565501475,-0.011783922529459812
2015-11-10,761576765.7628226,-0.23842323423717737,-0.027651382569128358
2015-11-11,761576765.7628226,-0.23842323423717737,-0.027651382569128358
2015-11-12,762536275.7268866,-0.23746372427311335,-0.026426321316065815
2015-11-13,754540359.3596863,-0.24545964064031378,-0.03663516509158804
2015-11-16,741883966.024175,-0.25811603397582494,-0.05279430638198579
2015-11-17,751067847.108788,-0.24893215289121196,-0.04106872010267171
2015-11-18,750336791.8980725,-0.24966320810192755,-0.04200210010500527
2015-11-19,758880999.6733093,-0.24111900032669065,-0.031093221327733067
2015-11-20,758058562.5612544,-0.24194143743874563,-0.03214327383035831
2015-11-23,764089768.049657,-0.235910231950343,-0.024442888811107122
2015-11-24,771446011.1074811,-0.22855398889251888,-0.015050752537626999
2015-11-25,767882116.9552432,-0.23211788304475678,-0.01960098004900257
2015-11-26,774415922.9010127,-0.2255840770989873,-0.011258896278147357
2015-11-27,774004704.3449852,-0.22599529565501475,-0.011783922529459812
2015-11-30,763450094.7402809,-0.23654990525971908,-0.025259596313149113
2015-12-01,772725357.7262332,-0.2272746422737667,-0.01341733753354335
2015-12-02,768110571.7085919,-0.23188942829140802,-0.019309298798273256
2015-12-03,760114655.3413917,-0.23988534465860833,-0.02951814257379537
2015-12-04,754540359.3596863,-0.24545964064031378,-0.03663516509158804
2015-12-07,751479065.6648153,-0.24852093433518474,-0.040543693851359364
2015-12-08,744762495.9163672,-0.25523750408363277,-0.04911912262279783
2015-12-09,744762495.9163672,-0.25523750408363277,-0.04911912262279783
2015-12-10,746087533.485789,-0.25391246651421107,-0.04742737136856845
2015-12-11,743802985.9523032,-0.2561970140476968,-0.05034418387586037
2015-12-14,734527722.9663508,-0.2654722770336492,-0.062186442655466134
2015-12-15,737497634.7598823,-0.2625023652401177,-0.05839458639598649
2015-12-16,753123939.8889252,-0.24687606011107477,-0.03844358884610888
2015-12-17,754311904.6063378,-0.2456880953936622,-0.03692684634231713
2015-12-18,756413688.3371446,-0.24358631166285538,-0.03424337883560857
2015-12-21,757190434.4985298,-0.24280956550147026,-0.03325166258312928
2015-12-22,761211238.1574649,-0.23878876184253517,-0.028118072570295194
2015-12-23,763632858.5429598,-0.2363671414570402,-0.02502625131256564
2015-12-24,760571564.8480889,-0.23942843515191115,-0.028934780072336963
2015-12-28,750428173.7994119,-0.24957182620058815,-0.04188542760471359
2015-12-29,761348311.009474,-0.2386516889905259,-0.02794306381985756
2015-12-30,759474982.0320157,-0.2405250179679843,-0.03033485007583714
2016-01-04,742066729.8268539,-0.25793327017314616,-0.05256096138140254
2016-01-05,748006553.413917,-0.251993446586083,-0.04497724886244314
2016-01-06,744214204.5083306,-0.25578579549166947,-0.049819157624547916
2016-01-07,737086416.2038549,-0.26291358379614505,-0.05891961264729906
2016-01-08,743254694.5442665,-0.2567453054557335,-0.05104421887761068
2016-01-11,734938941.5223783,-0.2650610584776216,-0.06166141640415346
2016-01-12,733294067.2982686,-0.2667059327017315,-0.06376152140940372
2016-01-13,741335674.6161386,-0.2586643253838614,-0.053494341383735766
2016-01-14,735989833.3877816,-0.26401016661221843,-0.060319682650799344
2016-01-15,728862045.0833061,-0.2711379549166939,-0.06942013767355038
2016-01-18,727993917.0205815,-0.27200608297941853,-0.07052852642632135
2016-01-19,729684482.1953609,-0.27031551780463914,-0.06837008517092535
2016-01-20,715931506.0437766,-0.28406849395622336,-0.08592929646482306
2016-01-21,713692649.4609604,-0.28630735053903966,-0.08878777272196947
2016-01-22,727217170.8591963,-0.27278282914080365,-0.07152024267880064
2016-01-25,732243175.4328649,-0.2677568245671351,-0.06510325516275828
2016-01-26,725298150.9310682,-0.2747018490689318,-0.07397036518492606
2016-01-27,734801868.670369,-0.265198131329631,-0.0618364251545912
2016-01-28,736172597.1904606,-0.2638274028095394,-0.06008633765021587
2016-01-29,739188199.9346619,-0.2608118000653381,-0.05623614514059039
2016-02-01,742523639.3335512,-0.25747636066644886,-0.05197759887994391
2016-02-02,739553727.5400196,-0.2604462724599804,-0.05576945513942355
2016-02-03,732425939.235544,-0.267574060764456,-0.0648699101621747
2016-02-04,741883966.024175,-0.25811603397582494,-0.05279430638198579
2016-02-05,743254694.5442665,-0.2567453054557335,-0.05104421887761068
2016-02-11,721505802.0254818,-0.27849419797451813,-0.07881227394703072
2016-02-12,710585664.8154197,-0.2894143351845804,-0.09275463773188675
2016-02-15,721323038.2228031,-0.2786769617771969,-0.07904561894761386
2016-02-16,728862045.0833061,-0.2711379549166939,-0.06942013767355038
2016-02-17,729684482.1953609,-0.27031551780463914,-0.06837008517092535
2016-02-18,736401051.9438092,-0.2635989480561909,-0.05979465639948667
2016-02-19,739782182.2933682,-0.26021781770663177,-0.05547777388869435
2016-02-22,741883966.024175,-0.25811603397582494,-0.05279430638198579
2016-02-23,740010637.0467167,-0.25998936295328334,-0.055186092637965256
2016-02-24,739553727.5400196,-0.2604462724599804,-0.05576945513942355
2016-02-25,740604619.405423,-0.259395380594577,-0.05442772138606933
2016-02-26,742066729.8268539,-0.25793327017314616,-0.05256096138140254
2016-02-29,744031440.7056516,-0.25596855929434836,-0.05005250262513139
2016-03-02,754311904.6063378,-0.2456880953936622,-0.03692684634231713
2016-03-03,757190434.4985298,-0.24280956550147026,-0.03325166258312928
2016-03-04,758058562.5612544,-0.24194143743874563,-0.03214327383035831
2016-03-07,759474982.0320157,-0.2405250179679843,-0.03033485007583714
2016-03-08,754540359.3596863,-0.24545964064031378,-0.03663516509158804
2016-03-09,756413688.3371446,-0.24358631166285538,-0.03424337883560857
2016-03-10,764866514.2110422,-0.23513348578895787,-0.02345117255862783
2016-03-11,762947494.2829142,-0.2370525057170858,-0.025901295064753138
2016-03-14,763632858.5429598,-0.2363671414570402,-0.02502625131256564
2016-03-15,763861313.2963084,-0.23613868670369165,-0.024734570061836436
2016-03-16,763632858.5429598,-0.2363671414570402,-0.02502625131256564
2016-03-17,770760646.8474354,-0.2292393531525646,-0.01592579628981461
2016-03-18,771674465.8608298,-0.22832553413917012,-0.014759071286897574
2016-03-21,768795935.9686376,-0.2312040640313624,-0.018434255046085757
2016-03-22,772496902.9728847,-0.22750309702711535,-0.013709018784272553
2016-03-23,772131375.3675269,-0.22786862463247315,-0.014175708785439278
2016-03-24,770623573.9954263,-0.22937642600457375,-0.01610080504025202
2016-03-25,767105370.7938582,-0.2328946292061418,-0.02059269630148175
2016-03-28,766511388.4351518,-0.23348861156484824,-0.02135106755337779
2016-03-29,772496902.9728847,-0.22750309702711535,-0.013709018784272553
2016-03-30,774004704.3449852,-0.22599529565501475,-0.011783922529459812
2016-03-31,771902920.6141782,-0.2280970793858218,-0.014467390036168704
2016-04-01,765003587.0630512,-0.23499641293694873,-0.02327616380819042
2016-04-04,765780333.2244364,-0.2342196667755636,-0.02228444755571113
2016-04-05,762536275.7268866,-0.23746372427311335,-0.026426321316065815
2016-04-06,762947494.2829142,-0.2370525057170858,-0.025901295064753138
2016-04-07,765597569.4217577,-0.23440243057824228,-0.02251779255629427
2016-04-08,764866514.2110422,-0.23513348578895787,-0.02345117255862783
2016-04-11,764089768.049657,-0.235910231950343,-0.024442888811107122
2016-04-12,768613172.1659589,-0.23138682783404108,-0.018667600046668897
2016-04-14,780584201.2414243,-0.21941579875857564,-0.0033835025084587578
2016-04-15,779898836.9813786,-0.22010116301862148,-0.0042585462606464786
2016-04-18,779487618.4253511,-0.2205123815746488,-0.004783572511958933
2016-04-19,777614289.4478928,-0.2223857105521072,-0.0071753587679384
2016-04-20,778482417.5106174,-0.22151758248938258,-0.006066970015167428
2016-04-21,783508422.0842862,-0.21649157791571383,0.0
2016-04-22,781360947.4028095,-0.21863905259719052,-0.002740844413342769
2016-04-25,780949728.846782,-0.21905027115321807,-0.0032656869605787175
2016-04-26,781817856.9095066,-0.21818214309049344,-0.0021576860275253074
2016-04-27,779670382.22803,-0.22032961777197002,-0.004898530440867854
2016-04-28,775832342.3717738,-0.2241676576282262,-0.009797060881735598
2016-04-29,773959013.3943155,-0.2260409866056845,-0.012188010263587734
2016-05-02,766876916.0405096,-0.23312308395949044,-0.021226965243760332
2016-05-03,770669264.946096,-0.2293307350539041,-0.016386750641474435
2016-05-04,765414805.6190786,-0.2345851943809214,-0.02309307207837663
2016-05-09,763084567.1349232,-0.23691543286507677,-0.02606717984604623
2016-05-10,768339026.4619405,-0.23166097353805948,-0.019360858409144033
2016-05-11,768841626.9193075,-0.23115837308069254,-0.018719384184744503
2016-05-12,765917406.0764455,-0.23408259392355457,-0.022451597853977323
2016-05-13,762673348.5788957,-0.23732665142110432,-0.026592022393282178
2016-05-16,762856112.3815747,-0.2371438876184252,-0.026358759038954904
2016-05-17,762673348.5788957,-0.23732665142110432,-0.026592022393282178
2016-05-18,757830107.8079059,-0.24216989219209406,-0.032773501282948536
