date,portfolio_value,cumulative_return,drawdown
2024-08-06,999000000.0,-0.0010000000000000009,0.0
2024-08-07,1000256336.8175943,0.0002563368175942937,0.0
2024-08-08,1000080352.971107,8.035297110708939e-05,-0.00017593874690879918
2024-08-09,1000853563.6174458,0.0008535636174458183,0.0
2024-08-12,1001615601.662354,0.0016156016623540825,0.0
2024-08-13,1002210738.5337708,0.0022107385337708507,0.0
2024-08-14,1003173461.0474218,0.0031734610474218883,0.0
2024-08-16,1004195384.5792137,0.004195384579213757,0.0
2024-08-19,1003822865.8734283,0.0038228658734282828,-0.00037096237595379833
2024-08-20,1004259522.3962159,0.0042595223962158535,0.0
2024-08-21,1004329076.7001277,0.00432907670012761,0.0
2024-08-22,1004715789.5609468,0.00471578956094687,0.0
2024-08-23,1004579349.819184,0.004579349819183953,-0.0001357993406498892
2024-08-26,1004789478.7865016,0.004789478786501711,0.0
2024-08-27,1003262530.6663945,0.003262530666394481,-0.001519669694343584
2024-08-28,1003773141.841726,0.0037731418417259466,-0.0010114924232716982
2024-08-29,1002938263.6153628,0.0029382636153627573,-0.001842391078153649
2024-08-30,1003409422.8672273,0.0034094228672272298,-0.0013734776770761847
2024-09-02,1003066938.4799762,0.003066938479976189,-0.0017143295614577836
2024-09-03,1002596371.4208368,0.002596371420836796,-0.002182653592584849
2024-09-04,1001499099.9637867,0.0014990999637867208,-0.0032746947417171546
2024-09-05,1002010265.7714373,0.0020102657714373695,-0.00276596548206387
2024-09-06,1002001521.746086,0.0020015217460860324,-0.0027746678277151826
2024-09-09,1001342570.8623824,0.0013425708623824306,-0.003430477723833314
2024-09-10,1001533154.7593602,0.0015331547593602224,-0.0032408022734017328
2024-09-11,1001860390.7381994,0.0018603907381993245,-0.0029151261136211026
2024-09-12,1003022596.6609286,0.0030225966609285226,-0.001758460018617014
2024-09-13,1003867536.5801713,0.003867536580171249,-0.0009175476314140507
2024-09-19,1003345631.6492739,0.003345631649273928,-0.001436964824683029
2024-09-20,1003639717.0176626,0.003639717017662747,-0.0011442812580279016
2024-09-23,1003512282.0080718,0.003512282008071743,-0.0012711088296548656
2024-09-24,1004325502.0879756,0.004325502087975552,-0.00046176508444972786
2024-09-25,1003875195.3716586,0.0038751953716584797,-0.0009099253466977597
2024-09-26,1005675430.86879,0.005675430868790077,0.0
2024-09-27,1005645974.5498365,0.005645974549836508,-2.929008510033082e-05
2024-09-30,1004888683.8438185,0.004888683843818464,-0.0007823070951349376
2024-10-02,1005253385.5131991,0.005253385513199094,-0.00041966358393219494
2024-10-04,1004569825.9601282,0.0045698259601281155,-0.001099365535565222
2024-10-07,1004238823.243372,0.004238823243371881,-0.0014285002708845917
2024-10-08,1004297206.246537,0.004297206246536955,-0.0013704467464840109
2024-10-10,1004571501.1400586,0.004571501140058665,-0.0010976998093487067
2024-10-11,1004772187.2208385,0.0047721872208386085,-0.0008981462808246299
2024-10-14,1005530249.2130127,0.005530249213012706,-0.0001443623373118541
2024-10-15,1006209272.3511202,0.006209272351120232,0.0
2024-10-16,1006322165.3102944,0.006322165310294281,0.0
2024-10-17,1006318898.904705,0.006318898904704939,-3.2458845704574912e-06
2024-10-18,1005729716.5403955,0.0057297165403955574,-0.000588726742112633
2024-10-21,1006143928.6796422,0.006143928679642308,-0.00017711686853005837
2024-10-22,1004491355.6605213,0.004491355660521279,-0.0018193076858330492
2024-10-23,1005299652.246908,0.005299652246907982,-0.0010160891796228144
2024-10-24,1005772694.7074323,0.005772694707432358,-0.0005460185831172026
2024-10-25,1006329366.4922391,0.00632936649223903,0.0
2024-10-28,1006048000.6906265,0.006048000690626498,-0.00027959613520311954
2024-10-29,1006183557.2685878,0.006183557268587769,-0.0001448921481438381
2024-10-30,1005947957.7202448,0.005947957720244812,-0.0003790098795624086
2024-10-31,1005417455.7046939,0.005417455704693985,-0.0009061752721416516
2024-11-01,1005582797.2450612,0.005582797245061055,-0.0007418736569124729
2024-11-04,1006387757.662107,0.006387757662106974,0.0
2024-11-05,1006441773.3244175,0.006441773324417532,0.0
2024-11-06,1005585302.4086556,0.0055853024086556236,-0.0008509890372820905
2024-11-07,1006187719.1115419,0.006187719111541812,-0.00025242812809367354
2024-11-08,1006903711.5666502,0.00690371156665015,0.0
2024-11-11,1006308733.0694641,0.006308733069464001,-0.0005908991002330222
2024-11-12,1005665204.2450575,0.005665204245057565,-0.0012300156483341373
2024-11-13,1003823438.7826481,0.0038234387826481253,-0.0030591532721727654
2024-11-14,1003758491.7794547,0.0037584917794546424,-0.003123654974219736
2024-11-15,1004202715.0874658,0.004202715087465725,-0.0026824774287323994
2024-11-18,1005600226.9498652,0.0056002269498651724,-0.0012945474346864883
2024-11-19,1006143593.7751385,0.006143593775138401,-0.0007549061372800203
2024-11-20,1006560702.4247974,0.006560702424797338,-0.00034065734182175955
2024-11-21,1007272295.9203881,0.007272295920388139,0.0
2024-11-22,1007900856.5237405,0.007900856523740618,0.0
2024-11-25,1009198820.0889057,0.009198820088905713,0.0
2024-11-26,1009280471.9126339,0.009280471912633814,0.0
2024-11-27,1009295267.5474566,0.009295267547456687,0.0
2024-11-28,1010420258.2911152,0.010420258291115259,0.0
2024-11-29,1010170133.5350233,0.010170133535023274,-0.0002475452704351344
2024-12-02,1011016242.1902777,0.011016242190277747,0.0
2024-12-03,1011366642.9543939,0.011366642954393935,0.0
2024-12-04,1010251231.5084699,0.01025123150846996,-0.0011028754544104569
2024-12-05,1010425981.1446983,0.010425981144698282,-0.0009300898108995925
2024-12-06,1010121689.8954608,0.010121689895460806,-0.0012309611629035544
2024-12-09,1009815915.1996601,0.009815915199659964,-0.0015332992891715636
2024-12-10,1010442172.5963591,0.010442172596359045,-0.0009140803332550185
2024-12-11,1010429556.9298445,0.010429556929844486,-0.000926554213625197
2024-12-12,1010963978.0846791,0.010963978084679082,-0.0003981393617437101
2024-12-13,1011719973.2346992,0.01171997323469931,0.0
2024-12-16,1011117894.0240532,0.011117894024053276,-0.0005951046006544836
2024-12-17,1009730052.0538622,0.009730052053862126,-0.0019668695226751076
2024-12-18,1011262294.5907847,0.01126229459078476,-0.00045237679992737867
2024-12-19,1009010668.0690114,0.009010668069011407,-0.0026779200147898363
2024-12-20,1007851512.5282801,0.007851512528280091,-0.0038236476582059753
2024-12-23,1009142394.8641269,0.009142394864126935,-0.0025477191700893353
2024-12-24,1008732996.0371183,0.008732996037118301,-0.0029523754364865207
2024-12-26,1008237525.3611215,0.008237525361121545,-0.003442106477787088
2024-12-27,1008378229.8057443,0.008378229805744208,-0.00330303198252635
2024-12-30,1008671191.497454,0.00867119149745399,-0.003013464019591905
2025-01-02,1009644472.2618675,0.009644472261867598,-0.00205145794067485
2025-01-03,1011070590.5308502,0.011070590530850133,-0.0006418601204173369
2025-01-06,1011673832.6341777,0.01167383263417765,-4.560609827053419e-05
2025-01-07,1012406302.5234134,0.012406302523413348,0.0
2025-01-08,1012813210.1674011,0.012813210167401001,0.0
2025-01-09,1013364122.6508119,0.013364122650811883,0.0
2025-01-10,1012679924.3319904,0.012679924331990389,-0.0006751751947087214
2025-01-13,1011615265.3354831,0.011615265335483071,-0.0017257935980149464
2025-01-14,1012175235.86473,0.012175235864730016,-0.0011732078919194366
2025-01-15,1011777518.463193,0.01177751846319297,-0.00156568024479542
2025-01-16,1013678743.4559879,0.013678743455987963,0.0
2025-01-17,1013906454.1568699,0.013906454156869863,0.0
2025-01-20,1013951604.8582803,0.013951604858280398,0.0
2025-01-21,1014813489.3554207,0.014813489355420817,0.0
2025-01-22,1015217411.0441676,0.015217411044167628,0.0
2025-01-23,1014920271.8448468,0.0149202718448469,-0.00029268528700188146
2025-01-24,1015395469.6657157,0.0153954696657157,0.0
2025-01-31,1015157269.5962414,0.015157269596241418,-0.00023458846980350945
2025-02-03,1014226019.3605174,0.014226019360517483,-0.0011517190495081708
2025-02-04,1014744165.8972366,0.014744165897236483,-0.0006414286728042562
2025-02-05,1015706217.8313713,0.015706217831371383,0.0
2025-02-06,1016784739.527533,0.01678473952753312,0.0
2025-02-07,1016046809.3346207,0.01604680933462066,-0.0007257486901851573
2025-02-10,1016297803.147321,0.016297803147320877,-0.00047889819868685013
2025-02-11,1016508212.0868008,0.016508212086800755,-0.0002719626190109681
2025-02-12,1016286672.5019119,0.01628667250191196,-0.0004898451031558615
2025-02-13,1017021075.1457334,0.017021075145733366,0.0
2025-02-14,1018024047.9686598,0.01802404796865975,0.0
2025-02-17,1018069093.3034418,0.018069093303441752,0.0
2025-02-18,1018425048.1515969,0.018425048151596846,0.0
2025-02-19,1019619352.5493828,0.01961935254938285,0.0
2025-02-20,1019122790.3045403,0.019122790304540338,-0.0004870074735252583
