date,portfolio_value,cumulative_return,drawdown
2023-01-05,1058840100.0000001,0.05884010000000006,0.0
2023-01-06,1052191403.716099,0.052191403716099094,-0.006279225998241933
2023-01-09,1067089945.7846507,0.06708994578465077,0.0
2023-01-10,1067608575.9830729,0.0676085759830729,0.0
2023-01-11,1078440031.7157233,0.07844003171572322,0.0
2023-01-12,1090862336.1473458,0.09086233614734573,0.0
2023-01-13,1093147180.7293499,0.0931471807293498,0.0
2023-01-16,1095513761.208764,0.09551376120876398,0.0
2023-01-17,1092073644.7280414,0.09207364472804147,-0.003140185548127561
2023-01-18,1095414746.8988006,0.0954147468988007,-9.038162136298933e-05
2023-01-19,1081538798.7013202,0.08153879870132008,-0.012756537619412756
2023-01-20,1079278952.7868621,0.07927895278686203,-0.01481935599237827
2023-01-25,1109366993.6922612,0.10936699369226122,0.0
2023-01-26,1120569460.5682042,0.12056946056820417,0.0
2023-01-27,1124319306.5068324,0.12431930650683243,0.0
2023-01-30,1122813539.5388453,0.12281353953884522,-0.0013392698669075775
2023-01-31,1108804663.041443,0.1088046630414432,-0.013799143513413492
2023-02-01,1124165963.9186754,0.1241659639186754,-0.00013638704527219048
2023-02-02,1145529562.5928218,0.1455295625928219,0.0
2023-02-03,1158258181.6732693,0.15825818167326933,0.0
2023-02-06,1162112404.6942174,0.1621124046942175,0.0
2023-02-07,1164206867.1296945,0.16420686712969457,0.0
2023-02-08,1187242692.1932383,0.1872426921932382,0.0
2023-02-09,1178166775.5596814,0.1781667755596814,-0.007644533584612367
2023-02-10,1167300623.2933068,0.16730062329330675,-0.016796960748683754
2023-02-13,1169602058.565798,0.16960205856579802,-0.014858489964551413
2023-02-14,1179285645.1389227,0.17928564513892264,-0.0067021234214684755
2023-02-15,1183437557.9130616,0.1834375579130616,-0.0032050180685022633
2023-02-16,1204132638.5228074,0.20413263852280727,0.0
2023-02-17,1188702078.3624363,0.18870207836243624,-0.012814668140962326
2023-02-20,1185527563.3242397,0.1855275633242397,-0.015451018104942094
2023-02-21,1181969894.7365572,0.18196989473655734,-0.018405566859676425
2023-02-22,1167404728.1866865,0.1674047281866866,-0.030501548717404958
2023-02-23,1170180981.9264662,0.17018098192646613,-0.028195944126215178
2023-02-24,1174563687.1303754,0.1745636871303753,-0.024556224494260204
2023-02-27,1175072572.1508489,0.17507257215084882,-0.02413360907450235
2023-02-28,1181071169.7823217,0.18107116978232174,-0.01915193393377057
2023-03-02,1164883464.8457778,0.16488346484577776,-0.03259539059183658
2023-03-03,1166397627.7001681,0.1663976277001682,-0.03133791877689762
2023-03-06,1185949780.7031758,0.1859497807031758,-0.01510037784702667
2023-03-07,1186266162.1982496,0.18626616219824954,-0.014837631464317602
2023-03-08,1182378699.5263536,0.18237869952635366,-0.01806606539885902
2023-03-09,1189645131.3592484,0.18964513135924843,-0.012031487811286157
2023-03-10,1167632632.25236,0.16763263225236003,-0.030312280477028164
2023-03-13,1164102281.5702698,0.16410228157026974,-0.03324414244069118
2023-03-14,1150915260.3050885,0.1509152603050885,-0.04419561144277617
2023-03-15,1168694141.4160018,0.1686941414160017,-0.02943072546416514
2023-03-16,1172454954.1006875,0.17245495410068745,-0.026307470961821178
2023-03-17,1190594889.3583684,0.19059488935836844,-0.011242739156249959
2023-03-20,1185550615.7494538,0.18555061574945375,-0.01543187368141552
2023-03-21,1195894303.6241987,0.19589430362419868,-0.006841717129032587
2023-03-22,1204701973.9549823,0.20470197395498224,0.0
2023-03-23,1181753777.9078255,0.18175377790782554,-0.019048857346700365
2023-03-24,1194384256.9492536,0.19438425694925354,-0.008564538972121172
2023-03-27,1203580854.181607,0.2035808541816071,-0.0009306200185715818
2023-03-28,1196151854.0652938,0.19615185406529378,-0.007097290512124599
2023-03-29,1199647549.3526917,0.1996475493526917,-0.004195580908444296
2023-03-30,1211900513.543854,0.21190051354385409,0.0
2023-03-31,1223889802.8922276,0.2238898028922276,0.0
2023-04-03,1240285682.0232067,0.24028568202320666,0.0
2023-04-04,1246462965.7340195,0.2464629657340196,0.0
2023-04-05,1239493452.092567,0.2394934520925669,-0.005591432584078682
2023-04-06,1230406787.3459783,0.2304067873459783,-0.012881392251061441
2023-04-07,1239732500.9104862,0.23973250091048626,-0.0053996508589164716
2023-04-10,1238913455.0373156,0.23891345503731554,-0.006056746894407827
2023-04-11,1251087972.4209177,0.25108797242091785,0.0
2023-04-12,1249496061.523803,0.2494960615238031,-0.0012724212303266702
2023-04-13,1234344739.0851235,0.23434473908512343,-0.013382938454276072
2023-04-14,1236661312.491587,0.23666131249158684,-0.011531291361881246
2023-04-17,1244197097.682324,0.244197097682324,-0.005507905831162008
2023-04-18,1249337087.5881329,0.2493370875881329,-0.0013994897811996365
2023-04-19,1251325282.4583256,0.25132528245832564,0.0
2023-04-20,1246866972.232813,0.24686697223281295,-0.003562870732343959
2023-04-21,1247945314.3288708,0.2479453143288708,-0.0027011107158441128
2023-04-24,1245048798.239885,0.245048798239885,-0.005015869419748187
2023-04-25,1241023440.7507107,0.2410234407507108,-0.008232744796281999
2023-04-26,1233344566.367462,0.23334456636746181,-0.014369338127284692
2023-04-27,1237242783.9448745,0.23724278394487452,-0.011254066956742803
2023-04-28,1248073634.0991743,0.24807363409917427,-0.002598563622692285
2023-05-02,1262799779.2596276,0.2627997792596275,0.0
2023-05-03,1251169321.7133262,0.2511693217133262,-0.009210056683031875
2023-05-04,1234717967.702075,0.23471796770207498,-0.022237738728475898
2023-05-08,1245026740.0728874,0.24502674007288738,-0.014074312871008243
2023-05-09,1247991892.0275798,0.24799189202757987,-0.011726235207872415
2023-05-10,1241814375.0874376,0.24181437508743753,-0.016618156351352553
2023-05-11,1249569192.0044672,0.24956919200446714,-0.010477185277081191
2023-05-12,1253836833.1394172,0.2538368331394172,-0.007097677927585089
2023-05-15,1253322182.2322252,0.25332218223222513,-0.007505225438793728
2023-05-16,1260866182.6980171,0.2608661826980172,-0.0015311980516373724
2023-05-17,1262321684.6318948,0.26232168463189476,-0.00037859891614255847
2023-05-18,1273871166.0118759,0.2738711660118758,0.0
2023-05-19,1289395525.738909,0.2893955257389089,0.0
2023-05-22,1283358356.2832506,0.2833583562832507,-0.004682170315581602
2023-05-23,1281978450.9365191,0.2819784509365191,-0.005752365860071773
2023-05-24,1272321610.85372,0.27232161085371986,-0.013241797838102864
2023-05-25,1285267849.8912277,0.2852678498912278,-0.0032012487753250163
2023-05-26,1297184349.9600124,0.2971843499600124,0.0
2023-05-30,1333760471.532574,0.33376047153257393,0.0
2023-05-31,1326677347.161262,0.32667734716126207,-0.005310641994940024
2023-06-01,1317586365.4000633,0.31758636540006324,-0.012126694768458401
2023-06-02,1322506340.3574076,0.32250634035740755,-0.008437895270831275
2023-06-05,1326596860.410033,0.3265968604100329,-0.005370987726386556
2023-06-07,1324787254.5629897,0.32478725456298974,-0.006727757465531559
2023-06-08,1312442783.4745016,0.3124427834745016,-0.015983145784472796
2023-06-09,1319516672.7441883,0.31951667274418827,-0.010679427897588356
2023-06-12,1321331276.0488749,0.3213312760488749,-0.00931891126554163
2023-06-13,1329797183.733691,0.32979718373369105,-0.002971513913835544
2023-06-14,1334725193.3547044,0.3347251933547044,0.0
2023-06-15,1341012550.9256434,0.3410125509256434,0.0
2023-06-16,1346448747.7683187,0.3464487477683187,0.0
2023-06-19,1346526732.6258385,0.34652673262583855,0.0
2023-06-20,1342850766.6345696,0.3428507666345697,-0.0027299613904436804
2023-06-21,1346433679.026537,0.346433679026537,-6.910638834489724e-05
2023-06-22,1333468896.65423,0.3334688966542301,-0.009697420522906786
2023-06-23,1344337111.2163596,0.34433711121635957,-0.0016261254651877
2023-06-26,1341395197.573633,0.3413951975736329,-0.0038109418312094467
2023-06-27,1333629569.971806,0.33362956997180615,-0.009578096254265867
2023-06-28,1349335859.711257,0.349335859711257,0.0
2023-06-29,1360633620.1590276,0.36063362015902767,0.0
2023-06-30,1364858450.197998,0.3648584501979981,0.0
2023-07-03,1374947649.784524,0.3749476497845239,0.0
2023-07-04,1371620044.6450517,0.3716200446450517,-0.0024201686078693108
2023-07-05,1366031839.8004377,0.36603183980043763,-0.006484472325534396
2023-07-06,1357473180.0708525,0.3574731800708526,-0.012709189121789422
2023-07-07,1350788917.7274156,0.3507889177274155,-0.017570655916168465
2023-07-10,1343440287.5213103,0.3434402875213103,-0.022915317734570673
2023-07-11,1354772883.618845,0.35477288361884507,-0.014673115859240693
2023-07-12,1355878408.9373002,0.35587840893730016,-0.013869066833353427
2023-07-13,1361641841.92781,0.36164184192781,-0.009677319611986146
2023-07-14,1367886838.2924182,0.3678868382924183,-0.005135331147489319
2023-07-17,1361614344.6149158,0.3616143446149158,-0.009697318419139567
2023-07-18,1366676719.3082447,0.36667671930824475,-0.006015451190142018
2023-07-19,1379025453.6203117,0.3790254536203117,0.0
2023-07-20,1375231948.1743405,0.37523194817434047,-0.0027508596277264763
2023-07-21,1370518338.685471,0.3705183386854711,-0.006168932496863788
2023-07-24,1368476103.1939812,0.36847610319398116,-0.007649859107847323
2023-07-25,1370052194.962792,0.37005219496279196,-0.006506956513356976
2023-07-26,1370084100.6773398,0.3700841006773399,-0.006483820091571557
2023-07-27,1376634440.101317,0.37663444010131686,-0.0017338429198081595
2023-07-28,1376697271.7418928,0.3766972717418928,-0.001688280569663747
2023-07-31,1385270577.4179924,0.3852705774179923,0.0
2023-08-01,1399759711.7990363,0.39975971179903635,0.0
2023-08-02,1396395491.7011971,0.39639549170119714,-0.0024034268663978287
2023-08-03,1379192684.091732,0.3791926840917321,-0.014693255945244066
2023-08-04,1392109681.4378777,0.3921096814378777,-0.005465245425106846
2023-08-07,1382882096.4365027,0.38288209643650273,-0.012057509028347235
2023-08-08,1389478275.2057636,0.3894782752057635,-0.007345143960500566
2023-08-09,1389603281.8043587,0.38960328180435866,-0.007255838204990206
2023-08-10,1378517621.499779,0.37851762149977897,-0.015175526285119312
2023-08-11,1380666067.4377065,0.3806660674377065,-0.013640658607604661
2023-08-14,1370206167.9361675,0.37020616793616745,-0.02111329795660799
2023-08-16,1374247125.1557653,0.3742471251557653,-0.018226404452290623
2023-08-17,1365754675.56995,0.3657546755699501,-0.0242934811899832
2023-08-18,1350903724.856694,0.35090372485669397,-0.034903124108030203
2023-08-21,1353860552.9192462,0.35386055291924623,-0.03279074150576766
2023-08-22,1369463693.7315493,0.3694636937315492,-0.02164372771420109
2023-08-23,1371305383.301328,0.371305383301328,-0.020328009341787356
2023-08-24,1386223264.438016,0.3862232644380159,-0.009670550771619713
2023-08-25,1348422768.1079266,0.3484227681079266,-0.03667554027907338
2023-08-28,1357164441.8645828,0.35716444186458274,-0.030430415717357717
2023-08-29,1367491662.6466131,0.36749166264661315,-0.02305256315096449
2023-08-30,1387596444.5022333,0.3875964445022333,-0.008689539493296428
2023-08-31,1392349361.9846585,0.39234936198465853,-0.005294015645623706
2023-09-01,1391511615.8246624,0.39151161582466254,-0.005892508481882941
2023-09-04,1398058742.190237,0.39805874219023707,-0.0012151868599026283
2023-09-05,1403723134.0560927,0.4037231340560927,0.0
2023-09-06,1401345338.915119,0.4013453389151189,-0.0016939203203861775
2023-09-07,1393443282.801751,0.3934432828017509,-0.007323275512770122
2023-09-08,1389858702.9499772,0.38985870294997715,-0.009876898634600395
2023-09-11,1390202148.479752,0.390202148479752,-0.009632231063451568
2023-09-12,1387949955.357368,0.387949955357368,-0.011236673611802472
2023-09-13,1379087267.8900423,0.3790872678900423,-0.017550374121757528
2023-09-14,1387944836.993968,0.387944836993968,-0.011240319888818018
2023-09-15,1398002219.5916367,0.3980022195916366,-0.004075529088079732
2023-09-18,1373827640.4481902,0.37382764044819017,-0.021297286396868564
2023-09-19,1372596185.7187746,0.3725961857187745,-0.02217456390233885
2023-09-20,1372320017.4688714,0.37232001746887144,-0.022371303731727576
2023-09-21,1357619306.6876462,0.3576193066876461,-0.03284396064288575
2023-09-22,1343811683.6556246,0.34381168365562464,-0.042680389705733845
2023-09-25,1342013669.9987934,0.34201366999879346,-0.0439612788021726
2023-09-26,1344931115.674293,0.34493111567429313,-0.04188291619296658
2023-09-27,1340201268.0567937,0.3402012680567936,-0.045252417986267
2023-10-04,1331248642.2659347,0.33124864226593465,-0.05163018976594136
2023-10-05,1340406387.5893834,0.34040638758938346,-0.04510629263746202
2023-10-06,1337591688.1918159,0.33759168819181595,-0.04711145970301733
2023-10-10,1360016242.68789,0.3600162426878901,-0.03113640454290334
2023-10-11,1364386516.707115,0.36438651670711497,-0.02802305981473263
2023-10-12,1377580544.9067457,0.37758054490674575,-0.018623750307375397
2023-10-13,1376448990.338159,0.37644899033815915,-0.019429859817957418
2023-10-16,1367299158.9280968,0.3672991589280967,-0.025948119144227566
2023-10-17,1377291019.3323708,0.37729101933237086,-0.018830005777097703
2023-10-18,1371653601.9008348,0.37165360190083474,-0.02284605231417125
2023-10-19,1358302462.4384694,0.3583024624384694,-0.032357286501633054
2023-10-20,1337652732.8051736,0.3376527328051737,-0.047067972057999063
2023-10-23,1330320498.9337444,0.3303204989337445,-0.052291390902883816
2023-10-24,1325356259.0955775,0.3253562590955774,-0.05582787165021086
2023-10-25,1327779969.493183,0.3277799694931829,-0.05410124170531416
2023-10-26,1299996115.8277123,0.29999611582771224,-0.07389421440156696
2023-10-27,1301733176.6381297,0.3017331766381297,-0.07265674757618368
