date,portfolio_value,cumulative_return,drawdown
2021-04-09,999000000.0,-0.0010000000000000009,0.0
2021-04-12,1005959915.1857836,0.0059599151857836485,0.0
2021-04-13,1009490306.9466882,0.009490306946688065,0.0
2021-04-14,1004951231.825525,0.004951231825525149,-0.004496402877697814
2021-04-15,1003539075.1211631,0.0035390751211630267,-0.005895283772981652
2021-04-16,1009490306.9466882,0.009490306946688065,0.0
2021-04-19,1014836328.7560581,0.014836328756058004,0.0
2021-04-20,1008481623.5864298,0.008481623586429787,-0.006261803001689548
2021-04-21,1003539075.1211631,0.0035390751211630267,-0.011132094225226097
2021-04-22,1013323303.7156705,0.013323303715670365,-0.0014909054765926966
2021-04-23,1004951231.825525,0.004951231825525149,-0.009740582447072765
2021-04-26,1011406805.3311794,0.011406805331179326,-0.0033793857469435196
2021-04-27,1011911147.0113087,0.011911147011308687,-0.002882417254745917
2021-04-28,1012818962.0355412,0.012818962035541226,-0.001987873968790299
2021-04-29,1012818962.0355412,0.012818962035541226,-0.001987873968790299
2021-04-30,1014836328.7560581,0.014836328756058004,0.0
2021-05-03,1022804927.3021001,0.022804927302100042,0.0
2021-05-04,1020283218.9014539,0.020283218901453903,-0.002465483234713961
2021-05-06,1020283218.9014539,0.020283218901453903,-0.002465483234713961
2021-05-07,1025326635.7027463,0.02532663570274618,0.0
2021-05-10,1026738792.4071082,0.02673879240710808,0.0
2021-05-11,1015744143.7802907,0.015744143780290765,-0.010708321053148673
2021-05-12,1012415488.6914377,0.012415488691437826,-0.013950289812358796
2021-05-13,1000513025.0403876,0.0005130250403875269,-0.025542784163473886
2021-05-14,1013827645.3957995,0.013827645395799504,-0.012574909126633393
2021-05-17,1028756159.1276251,0.02875615912762508,0.0
2021-05-18,1027747475.7673668,0.027747475767366803,-0.000980488283164882
2021-05-20,1013323303.7156705,0.013323303715670365,-0.015001470732424638
2021-05-21,1021796243.9418417,0.021796243941841764,-0.0067653691538385186
2021-05-24,1022804927.3021001,0.022804927302100042,-0.0057848808706736365
2021-05-25,1029764842.4878837,0.02976484248788358,0.0
2021-05-26,1021291902.2617124,0.021291902261712403,-0.00822803408756978
2021-05-27,1019274535.5411955,0.019274535541195403,-0.010187089822705442
2021-05-28,1022300585.6219708,0.02230058562197068,-0.00724850622000206
2021-05-31,1017761510.5008076,0.017761510500807542,-0.011656381624057355
2021-06-01,1013323303.7156705,0.013323303715670365,-0.01596630424135559
2021-06-02,1017761510.5008076,0.017761510500807542,-0.011656381624057355
2021-06-03,1020283218.9014539,0.020283218901453903,-0.009207561955137722
2021-06-04,1018770193.8610662,0.018770193861066264,-0.010676853756489413
2021-06-07,1022300585.6219708,0.02230058562197068,-0.00724850622000206
2021-06-08,1026234450.7269789,0.026234450726978942,-0.003428347536487464
